######### x ######   #########ux######   
-0.975,57.43
-0.925,57.773
-0.875,59.278
-0.825,60.853
-0.775,63.526
-0.725,66.74
-0.675,71.069
-0.625,76.396
-0.575,83.161
-0.525,91.547
-0.475,102.06
-0.425,115.18
-0.375,131.65
-0.325,152.35
-0.275,178.35
-0.225,210.89
-0.175,251.16
-0.125,299.99
-0.075,357.05
-0.025,420.61
0.025,486.38
0.075,549.51
0.125,607
0.175,657.29
0.225,700.25
0.275,736.38
0.325,766.5
0.375,791.55
0.425,812.33
0.475,829.69
0.525,844.09
0.575,856.18
0.625,866.08
0.675,874.39
0.725,880.99
0.775,886.4
0.825,890.56
0.875,893.32
0.925,895.92
0.975,896.58
