######### x ######   #########rho######   
-0.975,1.7293
-0.925,1.7298
-0.875,1.7282
-0.825,1.7283
-0.775,1.7268
-0.725,1.7258
-0.675,1.7236
-0.625,1.7212
-0.575,1.7175
-0.525,1.7126
-0.475,1.7056
-0.425,1.6957
-0.375,1.6816
-0.325,1.6612
-0.275,1.6314
-0.225,1.5881
-0.175,1.5256
-0.125,1.4382
-0.075,1.322
-0.025,1.1784
0.025,1.0181
0.075,0.85731
0.125,0.70896
0.175,0.58151
0.225,0.47712
0.275,0.39427
0.325,0.3295
0.375,0.27922
0.425,0.2401
0.475,0.20958
0.525,0.18559
0.575,0.16673
0.625,0.15176
0.675,0.14006
0.725,0.1307
0.775,0.12375
0.825,0.11807
0.875,0.1147
0.925,0.11149
0.975,0.11076
