######### iter ######   #########L2######   
1,0.99962
2,0.99923
3,0.9988
4,0.99836
5,0.9979
6,0.99741
7,0.9969
8,0.99637
9,0.99581
10,0.99524
11,0.99464
12,0.99402
13,0.99338
14,0.99272
15,0.99204
16,0.99134
17,0.99062
18,0.98988
19,0.98912
20,0.98834
21,0.98753
22,0.98671
23,0.98587
24,0.98501
25,0.98413
26,0.98323
27,0.98231
28,0.98138
29,0.98042
30,0.97945
31,0.97846
32,0.97745
33,0.97642
34,0.97538
35,0.97432
36,0.97324
37,0.97215
38,0.97104
39,0.96991
40,0.96877
41,0.96761
42,0.96643
43,0.96525
44,0.96404
45,0.96282
46,0.96159
47,0.96034
48,0.95908
49,0.95781
50,0.95652
51,0.95522
52,0.95391
53,0.95258
54,0.95125
55,0.9499
56,0.94854
57,0.94717
58,0.94578
59,0.94439
60,0.94299
61,0.94158
62,0.94015
63,0.93872
64,0.93728
65,0.93583
66,0.93437
67,0.93291
68,0.93144
69,0.92995
70,0.92847
71,0.92697
72,0.92547
73,0.92397
74,0.92245
75,0.92094
76,0.91941
77,0.91789
78,0.91635
79,0.91482
80,0.91328
81,0.91174
82,0.91019
83,0.90864
84,0.90709
85,0.90554
86,0.90398
87,0.90243
88,0.90087
89,0.89931
90,0.89775
91,0.89619
92,0.89463
93,0.89308
94,0.89152
95,0.88996
96,0.88841
97,0.88686
98,0.88531
99,0.88376
100,0.88221
101,0.88067
102,0.87913
103,0.87759
104,0.87605
105,0.87452
106,0.873
107,0.87148
108,0.86996
109,0.86845
110,0.86695
111,0.86545
112,0.86395
113,0.86246
114,0.86098
115,0.85951
116,0.85804
117,0.85658
118,0.85512
119,0.85367
120,0.85223
121,0.8508
122,0.84938
123,0.84796
124,0.84655
125,0.84515
126,0.84376
127,0.84238
128,0.841
129,0.83964
130,0.83828
131,0.83694
132,0.8356
133,0.83427
134,0.83295
135,0.83165
136,0.83035
137,0.82906
138,0.82778
139,0.82651
140,0.82525
141,0.82401
142,0.82277
143,0.82154
144,0.82032
145,0.81912
146,0.81792
147,0.81674
148,0.81556
149,0.8144
150,0.81324
151,0.8121
152,0.81097
153,0.80984
154,0.80873
155,0.80763
156,0.80654
157,0.80546
158,0.80439
159,0.80333
160,0.80228
161,0.80124
162,0.80021
163,0.7992
164,0.79819
165,0.79719
166,0.7962
167,0.79522
168,0.79425
169,0.79329
170,0.79234
171,0.7914
172,0.79047
173,0.78955
174,0.78864
175,0.78774
176,0.78684
177,0.78596
178,0.78508
179,0.78421
180,0.78335
181,0.7825
182,0.78166
183,0.78082
184,0.77999
185,0.77917
186,0.77836
187,0.77756
188,0.77676
189,0.77597
190,0.77519
191,0.77441
192,0.77364
193,0.77288
194,0.77212
195,0.77137
196,0.77062
197,0.76988
198,0.76915
199,0.76842
200,0.7677
201,0.76698
202,0.76627
203,0.76556
204,0.76486
205,0.76416
206,0.76347
207,0.76278
208,0.76209
209,0.76141
210,0.76073
211,0.76006
212,0.75939
213,0.75872
214,0.75805
215,0.75739
216,0.75673
217,0.75607
218,0.75542
219,0.75476
220,0.75411
221,0.75346
222,0.75282
223,0.75217
224,0.75153
225,0.75089
226,0.75024
227,0.7496
228,0.74896
229,0.74832
230,0.74769
231,0.74705
232,0.74641
233,0.74577
234,0.74514
235,0.7445
236,0.74386
237,0.74323
238,0.74259
239,0.74195
240,0.74131
241,0.74067
242,0.74003
243,0.73939
244,0.73875
245,0.7381
246,0.73746
247,0.73681
248,0.73616
249,0.73552
250,0.73487
251,0.73421
252,0.73356
253,0.7329
254,0.73225
255,0.73159
256,0.73093
257,0.73026
258,0.7296
259,0.72893
260,0.72826
261,0.72759
262,0.72692
263,0.72624
264,0.72556
265,0.72488
266,0.72419
267,0.72351
268,0.72282
269,0.72213
270,0.72143
271,0.72074
272,0.72004
273,0.71934
274,0.71863
275,0.71793
276,0.71722
277,0.7165
278,0.71579
279,0.71507
280,0.71435
281,0.71363
282,0.7129
283,0.71218
284,0.71145
285,0.71071
286,0.70998
287,0.70924
288,0.7085
289,0.70775
290,0.70701
291,0.70626
292,0.70551
293,0.70475
294,0.704
295,0.70324
296,0.70248
297,0.70172
298,0.70095
299,0.70019
300,0.69942
301,0.69865
302,0.69788
303,0.6971
304,0.69632
305,0.69555
306,0.69477
307,0.69398
308,0.6932
309,0.69241
310,0.69163
311,0.69084
312,0.69005
313,0.68926
314,0.68846
315,0.68767
316,0.68688
317,0.68608
318,0.68528
319,0.68449
