######### x ######   #########rho######   
-0.99375,1.7298
-0.98125,1.7298
-0.96875,1.7297
-0.95625,1.7297
-0.94375,1.7297
-0.93125,1.7296
-0.91875,1.7295
-0.90625,1.7294
-0.89375,1.7293
-0.88125,1.7291
-0.86875,1.729
-0.85625,1.7288
-0.84375,1.7286
-0.83125,1.7284
-0.81875,1.7282
-0.80625,1.7279
-0.79375,1.7276
-0.78125,1.7273
-0.76875,1.727
-0.75625,1.7266
-0.74375,1.7263
-0.73125,1.7258
-0.71875,1.7254
-0.70625,1.7249
-0.69375,1.7244
-0.68125,1.7238
-0.66875,1.7232
-0.65625,1.7226
-0.64375,1.7218
-0.63125,1.7211
-0.61875,1.7203
-0.60625,1.7194
-0.59375,1.7184
-0.58125,1.7174
-0.56875,1.7163
-0.55625,1.715
-0.54375,1.7137
-0.53125,1.7123
-0.51875,1.7108
-0.50625,1.7091
-0.49375,1.7073
-0.48125,1.7053
-0.46875,1.7032
-0.45625,1.7009
-0.44375,1.6983
-0.43125,1.6956
-0.41875,1.6926
-0.40625,1.6893
-0.39375,1.6857
-0.38125,1.6818
-0.36875,1.6775
-0.35625,1.6727
-0.34375,1.6676
-0.33125,1.6619
-0.31875,1.6557
-0.30625,1.6489
-0.29375,1.6414
-0.28125,1.6332
-0.26875,1.6242
-0.25625,1.6144
-0.24375,1.6036
-0.23125,1.5917
-0.21875,1.5787
-0.20625,1.5645
-0.19375,1.549
-0.18125,1.5321
-0.16875,1.5137
-0.15625,1.4938
-0.14375,1.4722
-0.13125,1.4489
-0.11875,1.4239
-0.10625,1.397
-0.09375,1.3684
-0.08125,1.338
-0.06875,1.3059
-0.05625,1.2722
-0.04375,1.237
-0.03125,1.2003
-0.01875,1.1625
-0.00625,1.1237
0.00625,1.084
0.01875,1.0439
0.03125,1.0034
0.04375,0.96296
0.05625,0.92268
0.06875,0.88284
0.08125,0.84363
0.09375,0.80527
0.10625,0.76791
0.11875,0.7317
0.13125,0.69675
0.14375,0.66315
0.15625,0.63096
0.16875,0.60022
0.18125,0.57095
0.19375,0.54315
0.20625,0.51681
0.21875,0.4919
0.23125,0.46837
0.24375,0.44618
0.25625,0.42529
0.26875,0.40562
0.28125,0.38714
0.29375,0.36977
0.30625,0.35345
0.31875,0.33813
0.33125,0.32376
0.34375,0.31026
0.35625,0.29759
0.36875,0.2857
0.38125,0.27453
0.39375,0.26405
0.40625,0.25421
0.41875,0.24496
0.43125,0.23627
0.44375,0.2281
0.45625,0.22042
0.46875,0.2132
0.48125,0.2064
0.49375,0.2
0.50625,0.19398
0.51875,0.18831
0.53125,0.18297
0.54375,0.17794
0.55625,0.1732
0.56875,0.16874
0.58125,0.16453
0.59375,0.16056
0.60625,0.15682
0.61875,0.15329
0.63125,0.14997
0.64375,0.14684
0.65625,0.14389
0.66875,0.14111
0.68125,0.1385
0.69375,0.13604
0.70625,0.13373
0.71875,0.13156
0.73125,0.12952
0.74375,0.12761
0.75625,0.12583
0.76875,0.12416
0.78125,0.1226
0.79375,0.12115
0.80625,0.11981
0.81875,0.11856
0.83125,0.11741
0.84375,0.11636
0.85625,0.1154
0.86875,0.11453
0.88125,0.11374
0.89375,0.11304
0.90625,0.11241
0.91875,0.11188
0.93125,0.11141
0.94375,0.11104
0.95625,0.11072
0.96875,0.11052
0.98125,0.11032
0.99375,0.11028
