######### x ######   #########rho######   
-0.9875,1.7297
-0.9625,1.7298
-0.9375,1.7294
-0.9125,1.7295
-0.8875,1.7291
-0.8625,1.7289
-0.8375,1.7284
-0.8125,1.728
-0.7875,1.7274
-0.7625,1.7268
-0.7375,1.7261
-0.7125,1.7252
-0.6875,1.7241
-0.6625,1.723
-0.6375,1.7216
-0.6125,1.7199
-0.5875,1.718
-0.5625,1.7158
-0.5375,1.7132
-0.5125,1.7102
-0.4875,1.7066
-0.4625,1.7024
-0.4375,1.6973
-0.4125,1.6913
-0.3875,1.6842
-0.3625,1.6756
-0.3375,1.6653
-0.3125,1.6529
-0.2875,1.638
-0.2625,1.62
-0.2375,1.5983
-0.2125,1.5724
-0.1875,1.5413
-0.1625,1.5045
-0.1375,1.4612
-0.1125,1.411
-0.0875,1.3537
-0.0625,1.2894
-0.0375,1.2188
-0.0125,1.1429
0.0125,1.0633
0.0375,0.9822
0.0625,0.90159
0.0875,0.82322
0.1125,0.74857
0.1375,0.67876
0.1625,0.61449
0.1875,0.55606
0.2125,0.50347
0.2375,0.4565
0.2625,0.41479
0.2875,0.37788
0.3125,0.34531
0.3375,0.31659
0.3625,0.2913
0.3875,0.26901
0.4125,0.24934
0.4375,0.23199
0.4625,0.21665
0.4875,0.20307
0.5125,0.19104
0.5375,0.18037
0.5625,0.1709
0.5875,0.16249
0.6125,0.15501
0.6375,0.14837
0.6625,0.14248
0.6875,0.13725
0.7125,0.13263
0.7375,0.12856
0.7625,0.12498
0.7875,0.12188
0.8125,0.11918
0.8375,0.1169
0.8625,0.11495
0.8875,0.11342
0.9125,0.11211
0.9375,0.11131
0.9625,0.11052
0.9875,0.11033
