######### x ######   #########P######   
-0.9875,2.9712e+05
-0.9625,2.9716e+05
-0.9375,2.9706e+05
-0.9125,2.9707e+05
-0.8875,2.9698e+05
-0.8625,2.9692e+05
-0.8375,2.9682e+05
-0.8125,2.9672e+05
-0.7875,2.9658e+05
-0.7625,2.9643e+05
-0.7375,2.9624e+05
-0.7125,2.9603e+05
-0.6875,2.9578e+05
-0.6625,2.9549e+05
-0.6375,2.9515e+05
-0.6125,2.9476e+05
-0.5875,2.9431e+05
-0.5625,2.9377e+05
-0.5375,2.9315e+05
-0.5125,2.9242e+05
-0.4875,2.9156e+05
-0.4625,2.9054e+05
-0.4375,2.8933e+05
-0.4125,2.879e+05
-0.3875,2.8619e+05
-0.3625,2.8415e+05
-0.3375,2.8171e+05
-0.3125,2.7878e+05
-0.2875,2.7526e+05
-0.2625,2.7103e+05
-0.2375,2.6597e+05
-0.2125,2.5994e+05
-0.1875,2.5278e+05
-0.1625,2.4437e+05
-0.1375,2.3458e+05
-0.1125,2.2337e+05
-0.0875,2.1076e+05
-0.0625,1.9686e+05
-0.0375,1.8191e+05
-0.0125,1.6623e+05
0.0125,1.5023e+05
0.0375,1.3442e+05
0.0625,1.1922e+05
0.0875,1.0495e+05
0.1125,91869
0.1375,80099
0.1625,69684
0.1875,60589
0.2125,52725
0.2375,45973
0.2625,40205
0.2875,35291
0.3125,31110
0.3375,27553
0.3625,24524
0.3875,21940
0.4125,19730
0.4375,17836
0.4625,16208
0.4875,14806
0.5125,13594
0.5375,12544
0.5625,11632
0.5875,10839
0.6125,10148
0.6375,9545
0.6625,9018.7
0.6875,8559.6
0.7125,8159
0.7375,7811
0.7625,7508.7
0.7875,7248.9
0.8125,7025.3
0.8375,6838.2
0.8625,6679.1
0.8875,6554.9
0.9125,6449.3
0.9375,6384.7
0.9625,6321.2
0.9875,6306.5
